hujan_mm,irigasi_mm,irigasi_pl_mm,etc_mm,perkolasi_mm,limpasan_mm,wlr_mm,masuk_mm,keluar_mm,tma_rata,tma_min,hari_kering,kecamatan,rezim,bulan,tahun_tanam
1151.8000000000002,157.59892919725698,157.598929197257,455.0344071549138,192.0,485.2630260924174,0.0,1309.398929197257,1132.2974332473314,25.95961825783928,-0.8018013648245939,1,Karangpawitan,SRI,2,2023
1092.2,151.95456398280558,151.95456398280558,491.0608822237036,190.07999999999998,400.91125578652634,0.0,1244.1545639828057,1082.05213801023,26.663977925919955,-10.703884140907698,7,Karangpawitan,SRI,2,2024
1598.3999999999999,257.27905142689383,54.943579070371875,456.63622316566364,280.0,938.3455098065288,100.0,1855.6790514268937,1674.9817329721923,32.9599877382426,-2.2710759507014857,6,Karangpawitan,FL,3,2015
1717.6999999999998,151.0262856520236,36.926285652023616,440.26136780079423,280.0,962.5602641168597,100.0,1868.7262856520233,1682.821631917654,36.29761880989537,-5.291957215001549,3,Karangpawitan,FL,3,2016
865.5999999999999,316.757004402748,129.9933775725721,448.78547595521854,280.0,268.227151085992,100.0,1182.3570044027479,997.0126270412105,30.096350317578782,-3.0962113260483903,4,Karangpawitan,FL,3,2017
771.1,333.73333045592176,87.11892933538348,476.51274216002895,280.0,166.76876942355386,100.0,1104.833330455922,923.2815115835828,21.251583082188468,-4.984076475143505,9,Karangpawitan,FL,3,2018
1116.1,291.4073410573496,105.70135336418888,453.29804499989797,280.0,499.5216181610413,100.0,1407.5073410573495,1232.8196631609392,31.881650315306945,-5.079319718050636,7,Karangpawitan,FL,3,2019
1657.6999999999998,134.38372566335272,34.383725663352735,437.05559362780207,280.0,854.914466880273,100.0,1792.0837256633527,1571.9700605080752,42.693009039821355,22.859523710310636,0,Karangpawitan,FL,3,2020
1112.6,263.3544605825538,141.30634419842454,452.9266028073432,280.0,424.5507095929037,100.0,1375.9544605825538,1157.4773124002468,34.44073824457534,1.2518836158707796,0,Karangpawitan,FL,3,2021
1089.6999999999998,242.8245013967536,128.4245013967536,465.47058425349894,280.0,377.0108333180875,100.0,1332.5245013967533,1122.4814175715865,40.278062716337125,10.30233585470725,0,Karangpawitan,FL,3,2022
1040.1000000000001,260.92351505554143,116.14885924127938,456.32753147310683,280.0,348.12458493398697,100.0,1301.0235150555416,1084.4521164070939,30.234407147222623,-4.49606070465831,3,Karangpawitan,FL,3,2023
893.6000000000001,273.23998380756575,138.62717949682022,492.5031890558565,280.0,225.83050764869927,100.0,1166.8399838075659,998.3336967045558,30.53934379121708,-4.835870952035668,7,Karangpawitan,FL,3,2024
1598.3999999999999,120.47200902525422,54.943579070371875,441.29174794846404,176.16,942.1080367002617,0.0,1718.872009025254,1559.5597846487258,18.81434916982715,-31.981170509364095,35,Karangpawitan,SRI,3,2015
1717.6999999999998,36.926285652023616,36.926285652023616,425.17424380232126,192.0,940.3293921638754,0.0,1754.6262856520234,1557.5036359661967,29.63727869252235,1.799948580831125,0,Karangpawitan,SRI,3,2016
865.5999999999999,161.03111984210688,129.9933775725721,433.6190326758633,178.07999999999998,261.4612535154113,0.0,1026.6311198421067,873.1602861912745,15.31143021598124,-29.15307796734492,32,Karangpawitan,SRI,3,2017
771.1,214.31265194926118,87.11892933538348,460.2889137158228,173.27999999999997,183.21123728303306,0.0,985.4126519492612,816.7801509988558,4.492867862401254,-33.561177032065906,48,Karangpawitan,SRI,3,2018
1116.1,139.25866868643817,105.70135336418888,438.1774315639364,180.95999999999998,484.08162738487584,0.0,1255.358668686438,1103.2190589488123,21.819842710105853,-33.557315322249316,25,Karangpawitan,SRI,3,2019
1657.6999999999998,34.383725663352735,34.383725663352735,422.1336828189692,192.0,867.836377689106,0.0,1692.0837256633527,1481.9700605080752,33.16676035313267,16.181813960688633,0,Karangpawitan,SRI,3,2020
1112.6,141.30634419842457,141.30634419842454,437.2509502352769,187.2,417.8863219300319,0.0,1253.9063441984244,1042.3372721653088,21.89855546312655,-15.50328474286006,14,Karangpawitan,SRI,3,2021
1089.6999999999998,128.4245013967536,128.4245013967536,449.5599479175261,192.0,374.8650197256029,0.0,1218.1245013967534,1016.424967643129,29.117917315112695,1.2797702926765577,0,Karangpawitan,SRI,3,2022
1040.1000000000001,146.19933869554484,116.14885924127938,440.3234355492978,185.28,350.7887101438356,0.0,1186.299338695545,976.3921456931334,21.118085550444256,-32.05047945426547,15,Karangpawitan,SRI,3,2023
893.6000000000001,138.62717949682022,138.62717949682022,475.9803400249575,178.56,230.04033783792534,0.0,1032.2271794968203,884.5806778628828,15.938974520756448,-29.624579216507563,32,Karangpawitan,SRI,3,2024
1026.6000000000001,348.0276678904762,64.22102845173899,457.0674932590657,280.0,454.2915092858537,100.0,1374.6276678904765,1191.3590025449193,24.21858361233867,-5.07435519734047,10,Karangpawitan,FL,4,2015
1204.3,230.57990362043938,80.04463302128073,444.9404138340032,280.0,499.95752260806404,100.0,1434.8799036204393,1224.8979364420672,34.65591014965014,-3.4333019436080647,3,Karangpawitan,FL,4,2016
603.2,385.2738514206383,181.84913760267986,438.8218266957468,280.0,95.3628145724844,100.0,988.4738514206383,814.1846412682311,22.768426353926046,-3.613053463084306,6,Karangpawitan,FL,4,2017
458.7,494.4892611877914,172.29169720820673,458.91600648559336,280.0,34.870193688807404,100.0,953.1892611877913,773.7862001744007,10.217896982028357,-4.318251627844365,8,Karangpawitan,FL,4,2018
621.5,439.48559496075353,156.6379334335155,446.5376728058246,280.0,155.48214107229066,100.0,1060.9855949607536,882.0198138781153,23.666412187989735,-4.105902772829009,8,Karangpawitan,FL,4,2019
1280.6,246.1489480032441,118.66710477133768,428.91697880014465,280.0,642.2619898952505,100.0,1526.748948003244,1351.1789686953953,35.43631995586724,-5.081843231906416,5,Karangpawitan,FL,4,2020
978.5,303.4267311719023,111.69179946133178,452.28283339629206,280.0,372.5072159378437,100.0,1281.9267311719022,1104.7900493341358,25.066830280323405,-5.29890602136969,4,Karangpawitan,FL,4,2021
938.3,210.54092898254044,110.54092898254044,453.2465085930045,280.0,242.14804200790522,100.0,1148.8409289825404,975.3945506009097,31.82479246791192,-3.377742513237935,5,Karangpawitan,FL,4,2022
869.5000000000001,334.2246166138811,169.58051481798086,462.74653787133934,280.0,281.7356915378138,100.0,1203.7246166138812,1024.4822294091532,29.47874710454158,-3.773174144561279,2,Karangpawitan,FL,4,2023
706.6,317.9876098873841,163.34270130088856,472.49011961186034,280.0,102.80763734823412,100.0,1024.5876098873841,855.2977569600945,24.53586672214982,-5.098322446851418,4,Karangpawitan,FL,4,2024
1026.6000000000001,224.2977083056267,64.22102845173899,441.5037767654358,167.99999999999997,480.1079184391075,0.0,1250.8977083056268,1089.6116952045431,6.2732205194661335,-34.13325475845899,57,Karangpawitan,SRI,4,2015
1204.3,80.04463302128073,80.04463302128073,430.35866010251857,183.36,482.7864619169626,0.0,1284.3446330212807,1096.5051220194812,20.246465411429888,-29.33563565413108,19,Karangpawitan,SRI,4,2016
603.2,244.66826182747454,181.84913760267986,424.52342342245515,167.03999999999996,109.56724556764797,0.0,847.8682618274746,701.1306689901031,3.9449436018886637,-31.9233051412824,56,Karangpawitan,SRI,4,2017
